email_id,subject,body,sender,num_urls,has_suspicious_domain,urgency_word_count,label
417,Your Monthly Newsletter is Here,"Hi, Thank you for your recent purchase! Your receipt is attached. If you have any questions, feel free to reach out to our support team. Thank you,
HR",notifications@github.com,0,0,0,0
418,You Have Won a Prize! Claim Now,"Hello, Congratulations! You have been selected to receive a cash reward of $1000. Claim your prize now by clicking http://appleid-confirm-accont.xyz/login and entering your bank details. Best regards,
Support Team",billing@netflix-update.ru,1,1,2,1
419,Action Required: Verify Your Identity Now,"Hi, Dear user, our system detected a policy violation on your account. Verify your information at http://microsoft-support-alert.co/reset within 24 hours to prevent permanent closure. Sincerely,
Customer Service",team@irs-refunds.top,3,1,2,1
420,Your Monthly Newsletter is Here,"Hi there, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://github.com/company/project. Regards,
Admin Team",billing@vendor.com,0,0,0,0
421,Invoice #4521 Attached,"Hi, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Regards,
Admin Team Please confirm receipt of this email at your earliest convenience.",team-lead@company.com,0,0,1,0
422,Meeting Rescheduled to 3 PM Tomorrow,"Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://github.com/company/project. Cheers,
Priya",hr@company.com,1,0,0,0
423,New Blog Post: Tips for Remote Work,"Dear Customer, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://docs.google.com/spreadsheets/d/abc123. Thanks,
Raj Please confirm receipt of this email at your earliest convenience.",hr@company.com,0,0,1,0
424,New Blog Post: Tips for Remote Work,"Dear Customer, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://zoom.us/j/123456789. Regards,
Admin Team",support@fedex.com,0,0,0,0
425,Congratulations! You Are Selected for a Reward,"Hi there, Dear user, our system detected a policy violation on your account. Verify your information at http://microsoft-support-alert.co/reset within 24 hours to prevent permanent closure.",billing@netflix-update.ru,1,1,2,1
426,Project Update: Sprint Review Notes,"Dear User, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://company-blog.com/newsletter. Thank you,
HR Please confirm receipt of this email at your earliest convenience.",manager@company.com,1,0,1,0
427,Warning: Suspicious Login From New Device,"Dear User, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://amaz0n-rewards-claim.info/prize within 12 hours. Regards,
Account Services",security@paypa1-support.com,1,1,1,1
428,Your Payment Failed - Update Billing Information,"Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://microsoft-support-alert.co/reset immediately to upgrade for free. Thank you,
Team",alerts@bank0famerica.co,1,1,3,1
429,Invoice #4521 Attached,"Hi, Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Cheers,
Priya",manager@company.com,0,0,0,0
430,Your Package Could Not Be Delivered,"Dear User, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://paypal-security-update.net/confirm within 12 hours. Thank you,
Team",billing@netflix-update.ru,3,1,2,1
431,Weekly Team Sync Agenda,"Hi, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with yur schedule. Best regards,
Project Team Please confirm receipt of this email at your earliest convenience.",team-lead@company.com,1,0,1,0
432,Congratulations on Your Work Anniversary,"Dear User, Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Best,
Sarah",newsletter@company.com,0,0,0,0
433,Urgent: Your Account Will Be Suspended,"Dear Customer, We were unable to process your recent payment. Please update your billing information immediately at http://amaz0n-rewards-claim.info/prize to avoid service interruption. Thanks,
The Team",team@irs-refunds.top,2,1,1,1
434,Congratulations! You Are Selected for a Reward,"Hi, Act now! Your subscription expires today. Renew immediately at http://microsoft-support-alert.co/reset to avoid losing access to your account permanently. Sincerely,
Customer Service",service@microsoft-alerts.xyz,3,1,3,1
435,Congratulations! You Are Selected for a Reward,"Hello, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://update-your-info-now.tk/secure within 12 hours.",billing@netflix-update.ru,1,1,1,1
436,Your Flight Itinerary Confirmation,"Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://docs.google.com/spreadsheets/d/abc123. Best,
Sarah",billing@vendor.com,1,0,0,0
437,Action Required: Verify Your Identity Now,"Hi, Final warning: your mailbox storage is full and incoming emails will be rejected. Click http://192.168.44.21/verify-account immediately to upgrade for free. Thanks,
The Team",billing@netflix-update.ru,1,1,3,1
438,Welcome to Our Service!,"Urgent: Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Regards,
Admin Team",manager@company.com,0,0,1,0
439,Reminder: Submit Your Timesheet,"Dear User, Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Cheers,
Priya",no-reply@zoom.us,0,0,0,0
440,Security Alert: Unusual Sign-in Activity Detected,"Dear User, We were unable to process your recent payment. Please update your billing information immediately at http://microsoft-support-alert.co/reset to avoid service interruption. Thank you,
Team",admin@account-verify-center.com,0,1,2,1
441,Invoice #4521 Attached,"Urgent: Welcome aboard! We're excited to have you as part of our community. Here's a quick guide to help you get started with your new account. Thanks,
Raj",newsletter@company.com,0,0,1,0
442,Welcome to Our Service!,"Hi there, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://company-blog.com/newsletter. Best regards,
Project Team",no-reply@zoom.us,0,0,0,0
443,Invoice #4521 Attached,"Dear User, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Thank you,
HR",newsletter@company.com,0,0,0,0
444,Your Subscription Is About to Expire,"Dear Customer, Dear user, our system detected a policy violation on your account. Verify your information at http://192.168.44.21/verify-account within 24 hours to prevent permanent closure. Thanks,
The Team",team@irs-refunds.top,1,1,2,1
445,Confirm Your Email to Restore Access,"Hi there, Act now! Your subscription expires today. Renew immediatly at http://microsoft-support-alert.co/reset to avoid losing access to your account permanently. Sincerely,
Customer Service",admin@account-verify-center.com,3,1,2,1
446,Immediate Action Needed: Confirm Your Password,"Hello, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://192.168.44.21/verify-account within 12 hours. Thank you,
Team",security@paypa1-support.com,2,1,2,1
447,Final Notice: Your Account Has Been Locked,"Hi, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://appleid-confirm-account.xyz/login or your account will be locked. Sincerely,
Customer Service",service@microsoft-alerts.xyz,1,1,4,1
448,Your Flight Itinerary Confirmation,"Thank you for your recent purchase! Your receipt is attached. If you have any questions, feel free to reach out to our support team. Thanks,
Raj",no-reply@zoom.us,0,0,0,0
449,Congratulations! You Are Selected for a Reward,"Hi, Your package delivery has failed due to an incomplete address. Click http://netflix-billing-update.ru/pay now and pay a small redelivery fee to reschedule.",security@paypa1-support.com,1,1,1,1
450,Congratulations! You Are Selected for a Reward,"Hi, Your package delivery has failed due to an incomplete address. Click http://bank0famerica-alert.com/verify now and pay a small redelivery fee to reschedule. Thank you,
Team",no-reply@appleid-verify.net,1,1,3,1
451,Reminder: Submit Your Timesheet,"Welcome aboard! We're excited to have you as part of our community. Here's a quick guide to help you get started with your new account. Regards,
Admin Team",hr@company.com,0,0,0,0
452,You Have Won a Prize! Claim Now,"Dear Customer, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://irs-tax-refund-claim.top/form within 12 hours. Sincerely,
Customer Service",team@irs-refunds.top,1,1,1,1
453,New Blog Post: Tips for Remote Work,"Hello, Good news! Your order #78421 has shipped and is on its way. You can track your shipment using the link https://shipping.fedex.com/track. Thanks,
Raj",no-reply@zoom.us,0,0,0,0
454,Your Package Could Not Be Delivered,"Dear Customer, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://update-your-info-now.tk/secure or your account will be locked. Best regards,
Support Team",admin@account-verify-center.com,1,1,3,1
