email_id,subject,body,sender,num_urls,has_suspicious_domain,urgency_word_count,label,full_text,clean_text
438,Welcome to Our Service!,"Urgent: Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Regards,
Admin Team",manager@company.com,0,0,1,0,"Welcome to Our Service! Urgent: Please find attached invoice #4521 for services rendered in June. Payment is due within 30 days as per our agreement. Regards,
Admin Team",welcome service urgent please find attached invoice services rendered june payment due within days per agreement regards admin team
439,Reminder: Submit Your Timesheet,"Dear User, Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Cheers,
Priya",no-reply@zoom.us,0,0,0,0,"Reminder: Submit Your Timesheet Dear User, Hi everyone, attached is the agenda for our weekly team sync. Please review before the meeting and add any topics you'd like to discuss. Cheers,
Priya",reminder submit timesheet dear user hi everyone attached agenda weekly team sync please review meeting add topics youd like discuss cheers priya
440,Security Alert: Unusual Sign-in Activity Detected,"Dear User, We were unable to process your recent payment. Please update your billing information immediately at http://microsoft-support-alert.co/reset to avoid service interruption. Thank you,
Team",admin@account-verify-center.com,0,1,2,1,"Security Alert: Unusual Sign-in Activity Detected Dear User, We were unable to process your recent payment. Please update your billing information immediately at http://microsoft-support-alert.co/reset to avoid service interruption. Thank you,
Team",security alert unusual signin activity detected dear user unable process recent payment please update billing information immediately URLTOKEN avoid service interruption thank team
441,Invoice #4521 Attached,"Urgent: Welcome aboard! We're excited to have you as part of our community. Here's a quick guide to help you get started with your new account. Thanks,
Raj",newsletter@company.com,0,0,1,0,"Invoice #4521 Attached Urgent: Welcome aboard! We're excited to have you as part of our community. Here's a quick guide to help you get started with your new account. Thanks,
Raj",invoice attached urgent welcome aboard excited part community heres quick guide help get started new account thanks raj
442,Welcome to Our Service!,"Hi there, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://company-blog.com/newsletter. Best regards,
Project Team",no-reply@zoom.us,0,0,0,0,"Welcome to Our Service! Hi there, Hello, here is our monthly newsletter with updates on new features, upcoming events, and customer stories. Read more on our blog at https://company-blog.com/newsletter. Best regards,
Project Team",welcome service hi hello monthly newsletter updates new features upcoming events customer stories read blog URLTOKEN best regards project team
443,Invoice #4521 Attached,"Dear User, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Thank you,
HR",newsletter@company.com,0,0,0,0,"Invoice #4521 Attached Dear User, Hi team, just a quick note that our meeting tomorrow has been moved to 3 PM in Conference Room B. Let me know if this conflicts with your schedule. Thank you,
HR",invoice attached dear user hi team quick note meeting tomorrow moved pm conference room let know conflicts schedule thank hr
444,Your Subscription Is About to Expire,"Dear Customer, Dear user, our system detected a policy violation on your account. Verify your information at http://192.168.44.21/verify-account within 24 hours to prevent permanent closure. Thanks,
The Team",team@irs-refunds.top,1,1,2,1,"Your Subscription Is About to Expire Dear Customer, Dear user, our system detected a policy violation on your account. Verify your information at http://192.168.44.21/verify-account within 24 hours to prevent permanent closure. Thanks,
The Team",subscription expire dear customer dear user system detected policy violation account verify information URLTOKEN within hours prevent permanent closure thanks team
445,Confirm Your Email to Restore Access,"Hi there, Act now! Your subscription expires today. Renew immediatly at http://microsoft-support-alert.co/reset to avoid losing access to your account permanently. Sincerely,
Customer Service",admin@account-verify-center.com,3,1,2,1,"Confirm Your Email to Restore Access Hi there, Act now! Your subscription expires today. Renew immediatly at http://microsoft-support-alert.co/reset to avoid losing access to your account permanently. Sincerely,
Customer Service",confirm email restore access hi act subscription expires today renew immediatly URLTOKEN avoid losing access account permanently sincerely customer service
446,Immediate Action Needed: Confirm Your Password,"Hello, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://192.168.44.21/verify-account within 12 hours. Thank you,
Team",security@paypa1-support.com,2,1,2,1,"Immediate Action Needed: Confirm Your Password Hello, Your account has been flagged for suspicious activity. To avoid permanent suspension, please confirm your login credentials at http://192.168.44.21/verify-account within 12 hours. Thank you,
Team",immediate action needed confirm password hello account flagged suspicious activity avoid permanent suspension please confirm login credentials URLTOKEN within hours thank team
447,Final Notice: Your Account Has Been Locked,"Hi, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://appleid-confirm-account.xyz/login or your account will be locked. Sincerely,
Customer Service",service@microsoft-alerts.xyz,1,1,4,1,"Final Notice: Your Account Has Been Locked Hi, This is an urgent security notice. Someone tried to access your account from an unrecognized device. Verify it was you at http://appleid-confirm-account.xyz/login or your account will be locked. Sincerely,
Customer Service",final notice account locked hi urgent security notice someone tried access account unrecognized device verify URLTOKEN account locked sincerely customer service
448,Your Flight Itinerary Confirmation,"Thank you for your recent purchase! Your receipt is attached. If you have any questions, feel free to reach out to our support team. Thanks,
Raj",no-reply@zoom.us,0,0,0,0,"Your Flight Itinerary Confirmation Thank you for your recent purchase! Your receipt is attached. If you have any questions, feel free to reach out to our support team. Thanks,
Raj",flight itinerary confirmation thank recent purchase receipt attached questions feel free reach support team thanks raj
449,Congratulations! You Are Selected for a Reward,"Hi, Your package delivery has failed due to an incomplete address. Click http://netflix-billing-update.ru/pay now and pay a small redelivery fee to reschedule.",security@paypa1-support.com,1,1,1,1,"Congratulations! You Are Selected for a Reward Hi, Your package delivery has failed due to an incomplete address. Click http://netflix-billing-update.ru/pay now and pay a small redelivery fee to reschedule.",congratulations selected reward hi package delivery failed due incomplete address click URLTOKEN pay small redelivery fee reschedule
